barcode	gene_id	normalized_count
TCGA-A6-5659-01A-01R-1653-07	OR9K2|441639	0
TCGA-A6-5659-01A-01R-1653-07	OR9Q1|219956	0
TCGA-A6-5659-01A-01R-1653-07	OR9Q2|219957	0
TCGA-A6-5659-01A-01R-1653-07	ORAI1|84876	309.2266
TCGA-A6-5659-01A-01R-1653-07	ORAI2|80228	546.8967
TCGA-A6-5659-01A-01R-1653-07	ORAI3|93129	485.5625
TCGA-A6-5659-01A-01R-1653-07	ORAOV1|220064	276.8558
TCGA-A6-5659-01A-01R-1653-07	ORC1L|4998	317.7453
TCGA-A6-5659-01A-01R-1653-07	ORC2L|4999	747.0848
TCGA-A6-5659-01A-01R-1653-07	ORC3L|23595	690.8617
TCGA-A6-5659-01A-01R-1653-07	ORC4L|5000	830.9934
TCGA-A6-5659-01A-01R-1653-07	ORC5L|5001	1053.7558
TCGA-A6-5659-01A-01R-1653-07	ORC6L|23594	500.0442
TCGA-A6-5659-01A-01R-1653-07	ORM1|5004	2.1339
TCGA-A6-5659-01A-01R-1653-07	ORM2|5005	2.1254
TCGA-A6-5659-01A-01R-1653-07	ORMDL1|94101	619.3052
TCGA-A6-5659-01A-01R-1653-07	ORMDL2|29095	406.9355
TCGA-A6-5659-01A-01R-1653-07	ORMDL3|94103	2023.1771
TCGA-A6-5659-01A-01R-1653-07	OS9|10956	5328.4096
TCGA-A6-5659-01A-01R-1653-07	OSBP2|23762	162.2801
TCGA-A6-5659-01A-01R-1653-07	OSBPL10|114884	537.9521
TCGA-A6-5659-01A-01R-1653-07	OSBPL11|114885	453.1917
TCGA-A6-5659-01A-01R-1653-07	OSBPL1A|114876	332.227
TCGA-A6-5659-01A-01R-1653-07	OSBPL2|9885	2167.568
TCGA-A6-5659-01A-01R-1653-07	OSBPL3|26031	1097.2009
TCGA-A6-5659-01A-01R-1653-07	OSBPL5|114879	635.0646
TCGA-A6-5659-01A-01R-1653-07	OSBPL6|114880	4.6853
TCGA-A6-5659-01A-01R-1653-07	OSBPL7|114881	190.8175
TCGA-A6-5659-01A-01R-1653-07	OSBPL8|114882	1150.0165
TCGA-A6-5659-01A-01R-1653-07	OSBPL9|114883	1354.8898
TCGA-A6-5659-01A-01R-1653-07	OSBP|5007	2431.22
TCGA-A6-5659-01A-01R-1653-07	OSCAR|126014	27.6856
TCGA-A6-5659-01A-01R-1653-07	OSCP1|127700	81.7789
TCGA-A6-5659-01A-01R-1653-07	OSGEPL1|64172	107.3349
TCGA-A6-5659-01A-01R-1653-07	OSGEP|55644	491.5256
TCGA-A6-5659-01A-01R-1653-07	OSGIN1|29948	172.0765
TCGA-A6-5659-01A-01R-1653-07	OSGIN2|734	572.8786
TCGA-A6-5659-01A-01R-1653-07	OSMR|9180	247.0406
TCGA-A6-5659-01A-01R-1653-07	OSM|5008	17.8891
TCGA-A6-5659-01A-01R-1653-07	OSR1|130497	18.741
TCGA-A6-5659-01A-01R-1653-07	OSR2|116039	17.0373
TCGA-A6-5659-01A-01R-1653-07	OST4|100128731	3260.0752
TCGA-A6-5659-01A-01R-1653-07	OSTBETA|123264	23.4263
TCGA-A6-5659-01A-01R-1653-07	OSTCL|202459	10.2224
TCGA-A6-5659-01A-01R-1653-07	OSTC|58505	2395.0157
TCGA-A6-5659-01A-01R-1653-07	OSTF1|26578	898.7166
TCGA-A6-5659-01A-01R-1653-07	OSTM1|28962	529.4335
TCGA-A6-5659-01A-01R-1653-07	OSTN|344901	0
TCGA-A6-5659-01A-01R-1653-07	OSTalpha|200931	7.2408
TCGA-A6-5659-01A-01R-1653-07	OTC|5009	183.5767
TCGA-A6-5659-01A-01R-1653-07	OTOA|146183	3.8334
TCGA-A6-5659-01A-01R-1653-07	OTOF|9381	0
TCGA-A6-5659-01A-01R-1653-07	OTOL1|131149	0
TCGA-A6-5659-01A-01R-1653-07	OTOP1|133060	0
TCGA-A6-5659-01A-01R-1653-07	OTOP2|92736	0
TCGA-A6-5659-01A-01R-1653-07	OTOP3|347741	0
TCGA-A6-5659-01A-01R-1653-07	OTOR|56914	.4259
TCGA-A6-5659-01A-01R-1653-07	OTOS|150677	0
TCGA-A6-5659-01A-01R-1653-07	OTP|23440	.4259
TCGA-A6-5659-01A-01R-1653-07	OTUB1|55611	1485.6509
TCGA-A6-5659-01A-01R-1653-07	OTUB2|78990	179.7433
TCGA-A6-5659-01A-01R-1653-07	OTUD1|220213	262.8001
TCGA-A6-5659-01A-01R-1653-07	OTUD3|23252	227.8736
TCGA-A6-5659-01A-01R-1653-07	OTUD4|54726	1154.7017
TCGA-A6-5659-01A-01R-1653-07	OTUD5|55593	3078.2107
TCGA-A6-5659-01A-01R-1653-07	OTUD6A|139562	0
TCGA-A6-5659-01A-01R-1653-07	OTUD6B|51633	416.1356
TCGA-A6-5659-01A-01R-1653-07	OTUD7A|161725	5.963
TCGA-A6-5659-01A-01R-1653-07	OTUD7B|56957	613.768
TCGA-A6-5659-01A-01R-1653-07	OTX1|5013	26.4078
TCGA-A6-5659-01A-01R-1653-07	OTX2|5015	.4259
TCGA-A6-5659-01A-01R-1653-07	OVCA2|124641	360.8581
TCGA-A6-5659-01A-01R-1653-07	OVCH1|341350	0
TCGA-A6-5659-01A-01R-1653-07	OVCH2|341277	0
TCGA-A6-5659-01A-01R-1653-07	OVGP1|5016	96.6866
TCGA-A6-5659-01A-01R-1653-07	OVOL1|5017	904.2537
TCGA-A6-5659-01A-01R-1653-07	OVOL2|58495	286.2263
TCGA-A6-5659-01A-01R-1653-07	OXA1L|5018	2029.1401
TCGA-A6-5659-01A-01R-1653-07	OXCT1|5019	773.4925
TCGA-A6-5659-01A-01R-1653-07	OXCT2|64064	10.2224
TCGA-A6-5659-01A-01R-1653-07	OXER1|165140	56.223
TCGA-A6-5659-01A-01R-1653-07	OXGR1|27199	293.4672
TCGA-A6-5659-01A-01R-1653-07	OXNAD1|92106	268.7631
TCGA-A6-5659-01A-01R-1653-07	OXR1|55074	684.4728
TCGA-A6-5659-01A-01R-1653-07	OXSM|54995	323.7083
TCGA-A6-5659-01A-01R-1653-07	OXSR1|9943	1414.9462
TCGA-A6-5659-01A-01R-1653-07	OXTR|5021	50.26
TCGA-A6-5659-01A-01R-1653-07	OXT|5020	0
TCGA-A6-5659-01A-01R-1653-07	P2RX1|5023	6.389
TCGA-A6-5659-01A-01R-1653-07	P2RX2|22953	0
TCGA-A6-5659-01A-01R-1653-07	P2RX3|5024	1.2778
TCGA-A6-5659-01A-01R-1653-07	P2RX4|5025	416.5615
TCGA-A6-5659-01A-01R-1653-07	P2RX5|5026	47.6149
TCGA-A6-5659-01A-01R-1653-07	P2RX6P|440799	0
TCGA-A6-5659-01A-01R-1653-07	P2RX6|9127	.8519
TCGA-A6-5659-01A-01R-1653-07	P2RX7|5027	12.778
TCGA-A6-5659-01A-01R-1653-07	P2RY10|27334	8.9446
TCGA-A6-5659-01A-01R-1653-07	P2RY11|5032	88.6066
TCGA-A6-5659-01A-01R-1653-07	P2RY12|64805	2.5556
TCGA-A6-5659-01A-01R-1653-07	P2RY13|53829	28.5374
TCGA-A6-5659-01A-01R-1653-07	P2RY14|9934	44.7229
TCGA-A6-5659-01A-01R-1653-07	P2RY1|5028	20.4447
TCGA-A6-5659-01A-01R-1653-07	P2RY2|5029	94.5569
TCGA-A6-5659-01A-01R-1653-07	P2RY4|5030	.8519
TCGA-A6-5659-01A-01R-1653-07	P2RY6|5031	44.2969
TCGA-A6-5659-01A-01R-1653-07	P2RY8|286530	46.4266
TCGA-A6-5659-01A-01R-1653-07	P4HA1|5033	1613.8564
TCGA-A6-5659-01A-01R-1653-07	P4HA2|8974	922.1428
TCGA-A6-5659-01A-01R-1653-07	P4HA3|283208	31.093
TCGA-A6-5659-01A-01R-1653-07	P4HB|5034	16117.2676
TCGA-A6-5659-01A-01R-1653-07	P4HTM|54681	557.1191
TCGA-A6-5659-01A-01R-1653-07	P704P|641455	69.001
TCGA-A6-5659-01A-01R-1653-07	PA2G4P4|647033	115.8535
TCGA-A6-5659-01A-01R-1653-07	PA2G4|5036	4546.3984
TCGA-A6-5659-01A-01R-1653-07	PAAF1|80227	686.6024
TCGA-A6-5659-01A-01R-1653-07	PABPC1L2A|340529	0
TCGA-A6-5659-01A-01R-1653-07	PABPC1L2B|645974	0
TCGA-A6-5659-01A-01R-1653-07	PABPC1L|80336	215.5216
TCGA-A6-5659-01A-01R-1653-07	PABPC1P2|728773	1.2778
TCGA-A6-5659-01A-01R-1653-07	PABPC1|26986	28065.9385
TCGA-A6-5659-01A-01R-1653-07	PABPC3|5042	432.321
TCGA-A6-5659-01A-01R-1653-07	PABPC4L|132430	7.6668
TCGA-A6-5659-01A-01R-1653-07	PABPC4|8761	3364.0111
TCGA-A6-5659-01A-01R-1653-07	PABPC5|140886	6.8149
TCGA-A6-5659-01A-01R-1653-07	PABPN1L|390748	.4259
TCGA-A6-5659-01A-01R-1653-07	PABPN1|8106	2660.857
TCGA-A6-5659-01A-01R-1653-07	PACRGL|133015	143.965
TCGA-A6-5659-01A-01R-1653-07	PACRG|135138	7.2408
TCGA-A6-5659-01A-01R-1653-07	PACS1|55690	962.6064
TCGA-A6-5659-01A-01R-1653-07	PACS2|23241	1065.256
TCGA-A6-5659-01A-01R-1653-07	PACSIN1|29993	13.6298
TCGA-A6-5659-01A-01R-1653-07	PACSIN2|11252	985.1808
TCGA-A6-5659-01A-01R-1653-07	PACSIN3|29763	426.358
TCGA-A6-5659-01A-01R-1653-07	PADI1|29943	14.0558
TCGA-A6-5659-01A-01R-1653-07	PADI2|11240	182.2989
TCGA-A6-5659-01A-01R-1653-07	PADI3|51702	.8519
TCGA-A6-5659-01A-01R-1653-07	PADI4|23569	1.7037
TCGA-A6-5659-01A-01R-1653-07	PADI6|353238	0
TCGA-A6-5659-01A-01R-1653-07	PAEP|5047	.4259
TCGA-A6-5659-01A-01R-1653-07	PAF1|54623	1390.668
TCGA-A6-5659-01A-01R-1653-07	PAFAH1B1|5048	1917.546
TCGA-A6-5659-01A-01R-1653-07	PAFAH1B2|5049	462.1362
TCGA-A6-5659-01A-01R-1653-07	PAFAH1B3|5050	1207.7004
TCGA-A6-5659-01A-01R-1653-07	PAFAH2|5051	446.8027
TCGA-A6-5659-01A-01R-1653-07	PAG1|55824	202.7436
TCGA-A6-5659-01A-01R-1653-07	PAGE1|8712	0
TCGA-A6-5659-01A-01R-1653-07	PAGE2B|389860	0
TCGA-A6-5659-01A-01R-1653-07	PAGE2|203569	0
TCGA-A6-5659-01A-01R-1653-07	PAGE3|139793	0
TCGA-A6-5659-01A-01R-1653-07	PAGE4|9506	0
TCGA-A6-5659-01A-01R-1653-07	PAGE5|90737	0
TCGA-A6-5659-01A-01R-1653-07	PAH|5053	130.7611
TCGA-A6-5659-01A-01R-1653-07	PAICS|10606	6590.8721
TCGA-A6-5659-01A-01R-1653-07	PAIP1|10605	1354.4638
TCGA-A6-5659-01A-01R-1653-07	PAIP2B|400961	201.8918
TCGA-A6-5659-01A-01R-1653-07	PAIP2|51247	1387.6865
TCGA-A6-5659-01A-01R-1653-07	PAK1IP1|55003	824.6044
TCGA-A6-5659-01A-01R-1653-07	PAK1|5058	2573.9072
TCGA-A6-5659-01A-01R-1653-07	PAK2|5062	3250.7132
TCGA-A6-5659-01A-01R-1653-07	PAK3|5063	1.2778
TCGA-A6-5659-01A-01R-1653-07	PAK4|10298	2052.5664
TCGA-A6-5659-01A-01R-1653-07	PAK6|56924	89.2754
TCGA-A6-5659-01A-01R-1653-07	PAK7|57144	0
TCGA-A6-5659-01A-01R-1653-07	PALB2|79728	624.8423
TCGA-A6-5659-01A-01R-1653-07	PALLD|23022	2581.574
TCGA-A6-5659-01A-01R-1653-07	PALM2-AKAP2|445815	674.5869
TCGA-A6-5659-01A-01R-1653-07	PALM2|114299	13.9706
TCGA-A6-5659-01A-01R-1653-07	PALM3|342979	14.9076
TCGA-A6-5659-01A-01R-1653-07	PALMD|54873	70.7047
TCGA-A6-5659-01A-01R-1653-07	PALM|5064	96.6866
TCGA-A6-5659-01A-01R-1653-07	PAMR1|25891	62.1861
TCGA-A6-5659-01A-01R-1653-07	PAM|5066	2708.5017
TCGA-A6-5659-01A-01R-1653-07	PAN2|9924	374.8202
TCGA-A6-5659-01A-01R-1653-07	PAN3|255967	1549.9666
TCGA-A6-5659-01A-01R-1653-07	PANK1|53354	602.2679
TCGA-A6-5659-01A-01R-1653-07	PANK2|80025	739.8439
TCGA-A6-5659-01A-01R-1653-07	PANK3|79646	376.5239
TCGA-A6-5659-01A-01R-1653-07	PANK4|55229	330.9492
TCGA-A6-5659-01A-01R-1653-07	PANX1|24145	298.1524
TCGA-A6-5659-01A-01R-1653-07	PANX2|56666	12.352
TCGA-A6-5659-01A-01R-1653-07	PANX3|116337	0
TCGA-A6-5659-01A-01R-1653-07	PAOX|196743	65.5935
TCGA-A6-5659-01A-01R-1653-07	PAPD4|167153	726.2141
TCGA-A6-5659-01A-01R-1653-07	PAPD5|64282	977.0881
TCGA-A6-5659-01A-01R-1653-07	PAPD7|11044	658.4909
TCGA-A6-5659-01A-01R-1653-07	PAPLN|89932	93.2791
TCGA-A6-5659-01A-01R-1653-07	PAPL|390928	0
TCGA-A6-5659-01A-01R-1653-07	PAPOLA|10914	4888.4218
TCGA-A6-5659-01A-01R-1653-07	PAPOLB|56903	.4259
TCGA-A6-5659-01A-01R-1653-07	PAPOLG|64895	428.0617
TCGA-A6-5659-01A-01R-1653-07	PAPPA2|60676	5.963
TCGA-A6-5659-01A-01R-1653-07	PAPPA|5069	51.9637
TCGA-A6-5659-01A-01R-1653-07	PAPSS1|9061	840.3639
TCGA-A6-5659-01A-01R-1653-07	PAPSS2|9060	1618.5417
TCGA-A6-5659-01A-01R-1653-07	PAQR3|152559	330.9534
TCGA-A6-5659-01A-01R-1653-07	PAQR4|124222	2049.9512
TCGA-A6-5659-01A-01R-1653-07	PAQR5|54852	241.9294
TCGA-A6-5659-01A-01R-1653-07	PAQR6|79957	30.2412
TCGA-A6-5659-01A-01R-1653-07	PAQR7|164091	215.0957
TCGA-A6-5659-01A-01R-1653-07	PAQR8|85315	1532.9293
TCGA-A6-5659-01A-01R-1653-07	PAQR9|344838	0
TCGA-A6-5659-01A-01R-1653-07	PAR-SN|347746	4.5404
TCGA-A6-5659-01A-01R-1653-07	PAR1|145624	0
TCGA-A6-5659-01A-01R-1653-07	PAR4|347745	0
TCGA-A6-5659-01A-01R-1653-07	PAR5|8123	.4259
TCGA-A6-5659-01A-01R-1653-07	PARD3B|117583	92.4272
TCGA-A6-5659-01A-01R-1653-07	PARD3|56288	1022.2368
TCGA-A6-5659-01A-01R-1653-07	PARD6A|50855	95.4088
TCGA-A6-5659-01A-01R-1653-07	PARD6B|84612	379.9314
TCGA-A6-5659-01A-01R-1653-07	PARD6G|84552	60.0564
TCGA-A6-5659-01A-01R-1653-07	PARG|8505	567.3414
TCGA-A6-5659-01A-01R-1653-07	PARK2|5071	39.6117
TCGA-A6-5659-01A-01R-1653-07	PARK7|11315	4248.6719
TCGA-A6-5659-01A-01R-1653-07	PARL|55486	970.6991
TCGA-A6-5659-01A-01R-1653-07	PARM1|25849	5396.1328
TCGA-A6-5659-01A-01R-1653-07	PARN|5073	1733.9692
TCGA-A6-5659-01A-01R-1653-07	PARP10|84875	593.7492
TCGA-A6-5659-01A-01R-1653-07	PARP11|57097	176.7618
TCGA-A6-5659-01A-01R-1653-07	PARP12|64761	614.194
TCGA-A6-5659-01A-01R-1653-07	PARP14|54625	1103.1639
TCGA-A6-5659-01A-01R-1653-07	PARP15|165631	3.8334
TCGA-A6-5659-01A-01R-1653-07	PARP16|54956	307.5229
TCGA-A6-5659-01A-01R-1653-07	PARP1|142	4731.6788
TCGA-A6-5659-01A-01R-1653-07	PARP2|10038	437.0063
TCGA-A6-5659-01A-01R-1653-07	PARP3|10039	428.9135
TCGA-A6-5659-01A-01R-1653-07	PARP4|143	5184.4445
TCGA-A6-5659-01A-01R-1653-07	PARP6|56965	531.5632
TCGA-A6-5659-01A-01R-1653-07	PARP8|79668	143.1132
TCGA-A6-5659-01A-01R-1653-07	PARP9|83666	538.3909
TCGA-A6-5659-01A-01R-1653-07	PARS2|25973	270.4668
TCGA-A6-5659-01A-01R-1653-07	PART1|25859	63.0379
TCGA-A6-5659-01A-01R-1653-07	PARVA|55742	1601.9303
TCGA-A6-5659-01A-01R-1653-07	PARVB|29780	1197.2949
TCGA-A6-5659-01A-01R-1653-07	PARVG|64098	42.5932
TCGA-A6-5659-01A-01R-1653-07	PASD1|139135	0
TCGA-A6-5659-01A-01R-1653-07	PASK|23178	312.2082
TCGA-A6-5659-01A-01R-1653-07	PATE1|160065	0
TCGA-A6-5659-01A-01R-1653-07	PATE2|399967	0
TCGA-A6-5659-01A-01R-1653-07	PATE3|100169851	0
TCGA-A6-5659-01A-01R-1653-07	PATE4|399968	0
TCGA-A6-5659-01A-01R-1653-07	PATL1|219988	1934.1573
TCGA-A6-5659-01A-01R-1653-07	PATL2|197135	3.4075
TCGA-A6-5659-01A-01R-1653-07	PATZ1|23598	1144.4793
TCGA-A6-5659-01A-01R-1653-07	PAWR|5074	420.8208
TCGA-A6-5659-01A-01R-1653-07	PAX1|5075	0
TCGA-A6-5659-01A-01R-1653-07	PAX2|5076	2.9815
TCGA-A6-5659-01A-01R-1653-07	PAX3|5077	0
TCGA-A6-5659-01A-01R-1653-07	PAX4|5078	.4259
TCGA-A6-5659-01A-01R-1653-07	PAX5|5079	1.7037
TCGA-A6-5659-01A-01R-1653-07	PAX6|5080	104.7793
TCGA-A6-5659-01A-01R-1653-07	PAX7|5081	0
TCGA-A6-5659-01A-01R-1653-07	PAX8|7849	110.7423
TCGA-A6-5659-01A-01R-1653-07	PAX9|5083	32.3708
TCGA-A6-5659-01A-01R-1653-07	PAXIP1|22976	892.7748
TCGA-A6-5659-01A-01R-1653-07	PBK|55872	265.3556
TCGA-A6-5659-01A-01R-1653-07	PBLD|64081	242.3553
TCGA-A6-5659-01A-01R-1653-07	PBOV1|59351	0
TCGA-A6-5659-01A-01R-1653-07	PBRM1|55193	1219.8693
TCGA-A6-5659-01A-01R-1653-07	PBX1|5087	993.2735
TCGA-A6-5659-01A-01R-1653-07	PBX2|5089	1002.218
TCGA-A6-5659-01A-01R-1653-07	PBX3|5090	292.1894
TCGA-A6-5659-01A-01R-1653-07	PBX4|80714	10.2224
TCGA-A6-5659-01A-01R-1653-07	PBXIP1|57326	1707.5615
TCGA-A6-5659-01A-01R-1653-07	PCA3|50652	0
TCGA-A6-5659-01A-01R-1653-07	PCBD1|5092	2011.251
TCGA-A6-5659-01A-01R-1653-07	PCBD2|84105	225.744
TCGA-A6-5659-01A-01R-1653-07	PCBP1|5093	7775.389
TCGA-A6-5659-01A-01R-1653-07	PCBP2|5094	7969.9079
TCGA-A6-5659-01A-01R-1653-07	PCBP3|54039	22.5744
TCGA-A6-5659-01A-01R-1653-07	PCBP4|57060	582.675
TCGA-A6-5659-01A-01R-1653-07	PCCA|5095	382.2569
TCGA-A6-5659-01A-01R-1653-07	PCCB|5096	1569.2912
TCGA-A6-5659-01A-01R-1653-07	PCDH10|57575	1.7037
TCGA-A6-5659-01A-01R-1653-07	PCDH11X|27328	.4259
TCGA-A6-5659-01A-01R-1653-07	PCDH11Y|83259	0
TCGA-A6-5659-01A-01R-1653-07	PCDH12|51294	134.5945
TCGA-A6-5659-01A-01R-1653-07	PCDH15|65217	0
TCGA-A6-5659-01A-01R-1653-07	PCDH17|27253	112.4461
TCGA-A6-5659-01A-01R-1653-07	PCDH18|54510	510.2666
TCGA-A6-5659-01A-01R-1653-07	PCDH19|57526	24.2781
TCGA-A6-5659-01A-01R-1653-07	PCDH1|5097	1805.0999
TCGA-A6-5659-01A-01R-1653-07	PCDH20|64881	112.4461
TCGA-A6-5659-01A-01R-1653-07	PCDH7|5099	134.1686
TCGA-A6-5659-01A-01R-1653-07	PCDH8|5100	0
TCGA-A6-5659-01A-01R-1653-07	PCDH9|5101	6.8149
TCGA-A6-5659-01A-01R-1653-07	PCDHA10|56139	9.2853
TCGA-A6-5659-01A-01R-1653-07	PCDHA11|56138	1.7804
TCGA-A6-5659-01A-01R-1653-07	PCDHA12|56137	7.407
TCGA-A6-5659-01A-01R-1653-07	PCDHA13|56136	0
TCGA-A6-5659-01A-01R-1653-07	PCDHA1|56147	1.691
TCGA-A6-5659-01A-01R-1653-07	PCDHA2|56146	0
TCGA-A6-5659-01A-01R-1653-07	PCDHA3|56145	7.6497
TCGA-A6-5659-01A-01R-1653-07	PCDHA4|56144	1.0606
TCGA-A6-5659-01A-01R-1653-07	PCDHA5|56143	.4259
TCGA-A6-5659-01A-01R-1653-07	PCDHA6|56142	1.6611
TCGA-A6-5659-01A-01R-1653-07	PCDHA7|56141	3.3138
TCGA-A6-5659-01A-01R-1653-07	PCDHA8|56140	2.185
TCGA-A6-5659-01A-01R-1653-07	PCDHA9|9752	.4259
TCGA-A6-5659-01A-01R-1653-07	PCDHAC1|56135	2.0487
TCGA-A6-5659-01A-01R-1653-07	PCDHAC2|56134	1.955
TCGA-A6-5659-01A-01R-1653-07	PCDHB10|56126	100.094
TCGA-A6-5659-01A-01R-1653-07	PCDHB11|56125	5.1112
TCGA-A6-5659-01A-01R-1653-07	PCDHB12|56124	16.1854
TCGA-A6-5659-01A-01R-1653-07	PCDHB13|56123	153.7615
TCGA-A6-5659-01A-01R-1653-07	PCDHB14|56122	192.5213
TCGA-A6-5659-01A-01R-1653-07	PCDHB15|56121	22.5744
TCGA-A6-5659-01A-01R-1653-07	PCDHB16|57717	237.2441
TCGA-A6-5659-01A-01R-1653-07	PCDHB17|54661	.4259
TCGA-A6-5659-01A-01R-1653-07	PCDHB18|54660	3.8334
TCGA-A6-5659-01A-01R-1653-07	PCDHB19P|84054	11.0742
TCGA-A6-5659-01A-01R-1653-07	PCDHB1|29930	0
TCGA-A6-5659-01A-01R-1653-07	PCDHB2|56133	28.1115
TCGA-A6-5659-01A-01R-1653-07	PCDHB3|56132	10.2224
TCGA-A6-5659-01A-01R-1653-07	PCDHB4|56131	25.5559
TCGA-A6-5659-01A-01R-1653-07	PCDHB5|26167	14.4817
TCGA-A6-5659-01A-01R-1653-07	PCDHB6|56130	10.2224
TCGA-A6-5659-01A-01R-1653-07	PCDHB7|56129	48.5563
TCGA-A6-5659-01A-01R-1653-07	PCDHB8|56128	266.2075
TCGA-A6-5659-01A-01R-1653-07	PCDHB9|56127	103.0755
TCGA-A6-5659-01A-01R-1653-07	PCDHGA10|56106	8.5186
TCGA-A6-5659-01A-01R-1653-07	PCDHGA11|56105	8.9446
TCGA-A6-5659-01A-01R-1653-07	PCDHGA12|26025	11.9261
TCGA-A6-5659-01A-01R-1653-07	PCDHGA1|56114	47.2785
TCGA-A6-5659-01A-01R-1653-07	PCDHGA2|56113	23.4263
TCGA-A6-5659-01A-01R-1653-07	PCDHGA3|56112	8.5186
TCGA-A6-5659-01A-01R-1653-07	PCDHGA4|56111	5.1112
TCGA-A6-5659-01A-01R-1653-07	PCDHGA5|56110	24.7892
TCGA-A6-5659-01A-01R-1653-07	PCDHGA6|56109	23.8522
TCGA-A6-5659-01A-01R-1653-07	PCDHGA7|56108	11.0103
TCGA-A6-5659-01A-01R-1653-07	PCDHGA8|9708	4.2593
TCGA-A6-5659-01A-01R-1653-07	PCDHGA9|56107	12.352
TCGA-A6-5659-01A-01R-1653-07	PCDHGB1|56104	20.0188
TCGA-A6-5659-01A-01R-1653-07	PCDHGB2|56103	609.317
TCGA-A6-5659-01A-01R-1653-07	PCDHGB3|56102	14.4817
TCGA-A6-5659-01A-01R-1653-07	PCDHGB4|8641	7.6668
TCGA-A6-5659-01A-01R-1653-07	PCDHGB5|56101	10.6483
TCGA-A6-5659-01A-01R-1653-07	PCDHGB6|56100	17.0373
TCGA-A6-5659-01A-01R-1653-07	PCDHGB7|56099	40.553
TCGA-A6-5659-01A-01R-1653-07	PCDHGB8P|56120	3.8334
TCGA-A6-5659-01A-01R-1653-07	PCDHGC3|5098	825.3455
TCGA-A6-5659-01A-01R-1653-07	PCDHGC4|56098	9.2299
TCGA-A6-5659-01A-01R-1653-07	PCDHGC5|56097	12.2626
TCGA-A6-5659-01A-01R-1653-07	PCDP1|200373	.8519
TCGA-A6-5659-01A-01R-1653-07	PCF11|51585	985.6067
TCGA-A6-5659-01A-01R-1653-07	PCGEM1|64002	0
TCGA-A6-5659-01A-01R-1653-07	PCGF1|84759	236.3923
TCGA-A6-5659-01A-01R-1653-07	PCGF2|7703	211.701
TCGA-A6-5659-01A-01R-1653-07	PCGF3|10336	813.1042
TCGA-A6-5659-01A-01R-1653-07	PCGF5|84333	1733.9692
TCGA-A6-5659-01A-01R-1653-07	PCGF6|84108	191.2435
TCGA-A6-5659-01A-01R-1653-07	PCID2|55795	1188.3503
TCGA-A6-5659-01A-01R-1653-07	PCIF1|63935	1618.9676
TCGA-A6-5659-01A-01R-1653-07	PCK1|5105	813.9561
TCGA-A6-5659-01A-01R-1653-07	PCK2|5106	1613.8564
TCGA-A6-5659-01A-01R-1653-07	PCLO|27445	191.2435
TCGA-A6-5659-01A-01R-1653-07	PCM1|5108	912.3464
TCGA-A6-5659-01A-01R-1653-07	PCMT1|5110	1955.4539
TCGA-A6-5659-01A-01R-1653-07	PCMTD1|115294	918.3094
TCGA-A6-5659-01A-01R-1653-07	PCMTD2|55251	2383.0896
TCGA-A6-5659-01A-01R-1653-07	PCNAP1|359806	0
TCGA-A6-5659-01A-01R-1653-07	PCNA|5111	8593.1785
TCGA-A6-5659-01A-01R-1653-07	PCNP|57092	2415.8864
TCGA-A6-5659-01A-01R-1653-07	PCNT|5116	485.1366
TCGA-A6-5659-01A-01R-1653-07	PCNXL2|80003	270.8928
TCGA-A6-5659-01A-01R-1653-07	PCNXL3|399909	1070.3672
TCGA-A6-5659-01A-01R-1653-07	PCNX|22990	1008.607
TCGA-A6-5659-01A-01R-1653-07	PCOLCE2|26577	2.1297
TCGA-A6-5659-01A-01R-1653-07	PCOLCE|5118	391.0013
TCGA-A6-5659-01A-01R-1653-07	PCOTH|542767	28.333
TCGA-A6-5659-01A-01R-1653-07	PCP2|126006	2.1297
TCGA-A6-5659-01A-01R-1653-07	PCP4L1|654790	5.5371
TCGA-A6-5659-01A-01R-1653-07	PCP4|5121	45.1488
TCGA-A6-5659-01A-01R-1653-07	PCSK1N|27344	1.7037
TCGA-A6-5659-01A-01R-1653-07	PCSK1|5122	10.2224
TCGA-A6-5659-01A-01R-1653-07	PCSK2|5126	.4259
TCGA-A6-5659-01A-01R-1653-07	PCSK4|54760	8.5186
TCGA-A6-5659-01A-01R-1653-07	PCSK5|5125	32.3708
TCGA-A6-5659-01A-01R-1653-07	PCSK6|5046	221.9106
TCGA-A6-5659-01A-01R-1653-07	PCSK7|9159	669.4714
TCGA-A6-5659-01A-01R-1653-07	PCSK9|255738	734.7327
TCGA-A6-5659-01A-01R-1653-07	PCTP|58488	1208.3691
TCGA-A6-5659-01A-01R-1653-07	PCYOX1L|78991	109.0386
TCGA-A6-5659-01A-01R-1653-07	PCYOX1|51449	1949.4909
TCGA-A6-5659-01A-01R-1653-07	PCYT1A|5130	447.2286
TCGA-A6-5659-01A-01R-1653-07	PCYT1B|9468	6.8149
TCGA-A6-5659-01A-01R-1653-07	PCYT2|5833	675.1023
TCGA-A6-5659-01A-01R-1653-07	PC|5091	222.3365
TCGA-A6-5659-01A-01R-1653-07	PDAP1|11333	4028.465
TCGA-A6-5659-01A-01R-1653-07	PDCD10|11235	943.0135
TCGA-A6-5659-01A-01R-1653-07	PDCD11|22984	1717.3579
TCGA-A6-5659-01A-01R-1653-07	PDCD1LG2|80380	12.778
