barcode	isoform_id	normalized_count
TCGA-A6-5659-01A-01R-1653-07	uc002ulc.1	1543.4955
TCGA-A6-5659-01A-01R-1653-07	uc002uld.2	7004.7754
TCGA-A6-5659-01A-01R-1653-07	uc002ule.2	40.2625
TCGA-A6-5659-01A-01R-1653-07	uc002ulg.3	1762.415
TCGA-A6-5659-01A-01R-1653-07	uc002ulh.3	2082.8049
TCGA-A6-5659-01A-01R-1653-07	uc002uli.3	207.563
TCGA-A6-5659-01A-01R-1653-07	uc002ulj.1	1.9159
TCGA-A6-5659-01A-01R-1653-07	uc002ulk.1	5.9488
TCGA-A6-5659-01A-01R-1653-07	uc002ull.2	998.884
TCGA-A6-5659-01A-01R-1653-07	uc002uln.2	76.4968
TCGA-A6-5659-01A-01R-1653-07	uc002ulo.2	254.3347
TCGA-A6-5659-01A-01R-1653-07	uc002ulp.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002ulq.2	4.3922
TCGA-A6-5659-01A-01R-1653-07	uc002ulr.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uls.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002ult.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002ulu.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002ulv.2	218.8907
TCGA-A6-5659-01A-01R-1653-07	uc002ulw.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002ulx.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uly.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002ulz.2	5.2687
TCGA-A6-5659-01A-01R-1653-07	uc002uma.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002umb.1	8.6215
TCGA-A6-5659-01A-01R-1653-07	uc002umc.2	18.2297
TCGA-A6-5659-01A-01R-1653-07	uc002umd.2	14.8146
TCGA-A6-5659-01A-01R-1653-07	uc002ume.2	92.7962
TCGA-A6-5659-01A-01R-1653-07	uc002umf.2	883.6718
TCGA-A6-5659-01A-01R-1653-07	uc002umg.2	19.4798
TCGA-A6-5659-01A-01R-1653-07	uc002umh.1	11.3373
TCGA-A6-5659-01A-01R-1653-07	uc002umi.3	1.9207
TCGA-A6-5659-01A-01R-1653-07	uc002umj.3	3.348
TCGA-A6-5659-01A-01R-1653-07	uc002umk.2	154.2629
TCGA-A6-5659-01A-01R-1653-07	uc002uml.2	15.1834
TCGA-A6-5659-01A-01R-1653-07	uc002umm.2	55.4411
TCGA-A6-5659-01A-01R-1653-07	uc002umn.2	509.1484
TCGA-A6-5659-01A-01R-1653-07	uc002umo.2	58.885
TCGA-A6-5659-01A-01R-1653-07	uc002ump.1	16.4384
TCGA-A6-5659-01A-01R-1653-07	uc002umq.2	.2491
TCGA-A6-5659-01A-01R-1653-07	uc002umv.1	22.119
TCGA-A6-5659-01A-01R-1653-07	uc002umw.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002umx.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002umz.1	1.4369
TCGA-A6-5659-01A-01R-1653-07	uc002una.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002unb.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002unc.1	.9579
TCGA-A6-5659-01A-01R-1653-07	uc002und.2	.479
TCGA-A6-5659-01A-01R-1653-07	uc002une.1	1.3124
TCGA-A6-5659-01A-01R-1653-07	uc002unf.1	.6035
TCGA-A6-5659-01A-01R-1653-07	uc002ung.2	.9579
TCGA-A6-5659-01A-01R-1653-07	uc002unh.3	12.1515
TCGA-A6-5659-01A-01R-1653-07	uc002uni.3	846.1682
TCGA-A6-5659-01A-01R-1653-07	uc002unj.2	3.4821
TCGA-A6-5659-01A-01R-1653-07	uc002unk.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002unl.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002unm.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002unn.3	2.2655
TCGA-A6-5659-01A-01R-1653-07	uc002uno.2	29.9981
TCGA-A6-5659-01A-01R-1653-07	uc002unp.2	853.2283
TCGA-A6-5659-01A-01R-1653-07	uc002unq.1	1052.687
TCGA-A6-5659-01A-01R-1653-07	uc002unr.1	583.7149
TCGA-A6-5659-01A-01R-1653-07	uc002uns.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc002unt.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002unu.2	103.1085
TCGA-A6-5659-01A-01R-1653-07	uc002unv.2	105.1585
TCGA-A6-5659-01A-01R-1653-07	uc002unw.2	24.7054
TCGA-A6-5659-01A-01R-1653-07	uc002unx.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uny.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002unz.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uoa.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uob.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uoc.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uod.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uoe.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uof.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uoh.2	166.6252
TCGA-A6-5659-01A-01R-1653-07	uc002uoi.2	421.7454
TCGA-A6-5659-01A-01R-1653-07	uc002uoj.2	375.0886
TCGA-A6-5659-01A-01R-1653-07	uc002uok.2	440.1284
TCGA-A6-5659-01A-01R-1653-07	uc002uol.2	1246.5322
TCGA-A6-5659-01A-01R-1653-07	uc002uom.2	1478.5324
TCGA-A6-5659-01A-01R-1653-07	uc002uon.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uoo.2	7.0026
TCGA-A6-5659-01A-01R-1653-07	uc002uop.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uoq.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uor.2	44.305
TCGA-A6-5659-01A-01R-1653-07	uc002uos.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uou.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uov.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uow.1	2798.9606
TCGA-A6-5659-01A-01R-1653-07	uc002uox.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uoy.1	81.9331
TCGA-A6-5659-01A-01R-1653-07	uc002uoz.1	300.4502
TCGA-A6-5659-01A-01R-1653-07	uc002upa.1	422.9332
TCGA-A6-5659-01A-01R-1653-07	uc002upb.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002upc.2	5676.789
TCGA-A6-5659-01A-01R-1653-07	uc002upd.2	38.3945
TCGA-A6-5659-01A-01R-1653-07	uc002upe.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002upf.2	452.3565
TCGA-A6-5659-01A-01R-1653-07	uc002upg.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uph.2	1.4369
TCGA-A6-5659-01A-01R-1653-07	uc002upi.3	3.3528
TCGA-A6-5659-01A-01R-1653-07	uc002upj.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002upl.2	4.7897
TCGA-A6-5659-01A-01R-1653-07	uc002upm.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002upo.2	3281.9236
TCGA-A6-5659-01A-01R-1653-07	uc002upq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002upr.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002ups.2	7.0026
TCGA-A6-5659-01A-01R-1653-07	uc002upt.2	33.7101
TCGA-A6-5659-01A-01R-1653-07	uc002upu.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002upv.3	212.4533
TCGA-A6-5659-01A-01R-1653-07	uc002upw.2	11.0547
TCGA-A6-5659-01A-01R-1653-07	uc002upx.2	41.3833
TCGA-A6-5659-01A-01R-1653-07	uc002upy.2	115.3798
TCGA-A6-5659-01A-01R-1653-07	uc002upz.2	51.5471
TCGA-A6-5659-01A-01R-1653-07	uc002uqa.2	3.0798
TCGA-A6-5659-01A-01R-1653-07	uc002uqb.2	7.0265
TCGA-A6-5659-01A-01R-1653-07	uc002uqc.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqd.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqe.2	.6418
TCGA-A6-5659-01A-01R-1653-07	uc002uqf.2	57.5965
TCGA-A6-5659-01A-01R-1653-07	uc002uqg.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqh.1	5.1154
TCGA-A6-5659-01A-01R-1653-07	uc002uqi.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc002uqj.1	18816.4575
TCGA-A6-5659-01A-01R-1653-07	uc002uqk.2	1721.6783
TCGA-A6-5659-01A-01R-1653-07	uc002uql.1	874.3702
TCGA-A6-5659-01A-01R-1653-07	uc002uqm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqn.1	23.5511
TCGA-A6-5659-01A-01R-1653-07	uc002uqo.1	619.4703
TCGA-A6-5659-01A-01R-1653-07	uc002uqp.3	6850.8334
TCGA-A6-5659-01A-01R-1653-07	uc002uqq.2	7.5821
TCGA-A6-5659-01A-01R-1653-07	uc002uqr.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqs.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqt.2	1385.6691
TCGA-A6-5659-01A-01R-1653-07	uc002uqu.2	5.8291
TCGA-A6-5659-01A-01R-1653-07	uc002uqv.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqw.1	14.8098
TCGA-A6-5659-01A-01R-1653-07	uc002uqx.1	4.2677
TCGA-A6-5659-01A-01R-1653-07	uc002uqy.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uqz.1	64.2255
TCGA-A6-5659-01A-01R-1653-07	uc002ura.1	53.9707
TCGA-A6-5659-01A-01R-1653-07	uc002urb.3	82.0481
TCGA-A6-5659-01A-01R-1653-07	uc002urc.3	6.2554
TCGA-A6-5659-01A-01R-1653-07	uc002urd.3	134.8501
TCGA-A6-5659-01A-01R-1653-07	uc002ure.3	471.7454
TCGA-A6-5659-01A-01R-1653-07	uc002urf.3	1.5327
TCGA-A6-5659-01A-01R-1653-07	uc002urh.3	303.2666
TCGA-A6-5659-01A-01R-1653-07	uc002uri.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002urj.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002urk.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002url.2	6.7535
TCGA-A6-5659-01A-01R-1653-07	uc002urm.2	125.0551
TCGA-A6-5659-01A-01R-1653-07	uc002urn.1	16.3713
TCGA-A6-5659-01A-01R-1653-07	uc002uro.2	2422.6458
TCGA-A6-5659-01A-01R-1653-07	uc002urp.2	2.3949
TCGA-A6-5659-01A-01R-1653-07	uc002urq.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002urr.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002urs.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002urt.2	45.5024
TCGA-A6-5659-01A-01R-1653-07	uc002uru.2	610.5182
TCGA-A6-5659-01A-01R-1653-07	uc002urv.2	34.1795
TCGA-A6-5659-01A-01R-1653-07	uc002urx.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002ury.3	56.8733
TCGA-A6-5659-01A-01R-1653-07	uc002urz.2	1462.3383
TCGA-A6-5659-01A-01R-1653-07	uc002usb.2	179.7586
TCGA-A6-5659-01A-01R-1653-07	uc002usc.2	303.5827
TCGA-A6-5659-01A-01R-1653-07	uc002usd.2	15.1595
TCGA-A6-5659-01A-01R-1653-07	uc002use.2	2553.6402
TCGA-A6-5659-01A-01R-1653-07	uc002usf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002usg.1	30.0316
TCGA-A6-5659-01A-01R-1653-07	uc002ush.2	25.8789
TCGA-A6-5659-01A-01R-1653-07	uc002usj.2	3013.895
TCGA-A6-5659-01A-01R-1653-07	uc002usk.2	196.7717
TCGA-A6-5659-01A-01R-1653-07	uc002usl.2	33.4036
TCGA-A6-5659-01A-01R-1653-07	uc002usm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002usn.1	23.0099
TCGA-A6-5659-01A-01R-1653-07	uc002uso.2	2.1985
TCGA-A6-5659-01A-01R-1653-07	uc002usp.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002usq.2	2438.5765
TCGA-A6-5659-01A-01R-1653-07	uc002usr.2	268.7278
TCGA-A6-5659-01A-01R-1653-07	uc002uss.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002ust.1	4.5407
TCGA-A6-5659-01A-01R-1653-07	uc002usu.2	1121.755
TCGA-A6-5659-01A-01R-1653-07	uc002usv.2	8.7221
TCGA-A6-5659-01A-01R-1653-07	uc002usw.2	9.7758
TCGA-A6-5659-01A-01R-1653-07	uc002usx.2	157.0361
TCGA-A6-5659-01A-01R-1653-07	uc002usy.2	37.4653
TCGA-A6-5659-01A-01R-1653-07	uc002usz.2	17.9663
TCGA-A6-5659-01A-01R-1653-07	uc002uta.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002utb.2	356.356
TCGA-A6-5659-01A-01R-1653-07	uc002utc.2	.479
TCGA-A6-5659-01A-01R-1653-07	uc002utd.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002ute.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002utf.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002utg.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uth.3	456.9164
TCGA-A6-5659-01A-01R-1653-07	uc002uti.3	6.3895
TCGA-A6-5659-01A-01R-1653-07	uc002utj.3	9.8956
TCGA-A6-5659-01A-01R-1653-07	uc002utk.2	576.6836
TCGA-A6-5659-01A-01R-1653-07	uc002utl.1	45.536
TCGA-A6-5659-01A-01R-1653-07	uc002utm.1	31.0997
TCGA-A6-5659-01A-01R-1653-07	uc002utn.1	2.8738
TCGA-A6-5659-01A-01R-1653-07	uc002uto.1	1.1208
TCGA-A6-5659-01A-01R-1653-07	uc002utp.1	6.4566
TCGA-A6-5659-01A-01R-1653-07	uc002utq.1	1.6764
TCGA-A6-5659-01A-01R-1653-07	uc002utr.1	5.5657
TCGA-A6-5659-01A-01R-1653-07	uc002uts.2	1094.1901
TCGA-A6-5659-01A-01R-1653-07	uc002utt.3	10.5566
TCGA-A6-5659-01A-01R-1653-07	uc002utu.2	6.4709
TCGA-A6-5659-01A-01R-1653-07	uc002utv.2	.479
TCGA-A6-5659-01A-01R-1653-07	uc002utw.2	163.4975
TCGA-A6-5659-01A-01R-1653-07	uc002utx.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uty.1	1.0154
TCGA-A6-5659-01A-01R-1653-07	uc002utz.3	16.0456
TCGA-A6-5659-01A-01R-1653-07	uc002uua.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uub.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uuc.2	2.4044
TCGA-A6-5659-01A-01R-1653-07	uc002uud.1	1.025
TCGA-A6-5659-01A-01R-1653-07	uc002uue.2	6343.9697
TCGA-A6-5659-01A-01R-1653-07	uc002uuf.2	1.1208
TCGA-A6-5659-01A-01R-1653-07	uc002uug.2	58.7844
TCGA-A6-5659-01A-01R-1653-07	uc002uuh.1	618.3542
TCGA-A6-5659-01A-01R-1653-07	uc002uui.2	23574.6144
TCGA-A6-5659-01A-01R-1653-07	uc002uuj.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uuk.2	115.0206
TCGA-A6-5659-01A-01R-1653-07	uc002uul.2	6286.0427
TCGA-A6-5659-01A-01R-1653-07	uc002uum.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uun.3	1238.9645
TCGA-A6-5659-01A-01R-1653-07	uc002uuo.3	55.0819
TCGA-A6-5659-01A-01R-1653-07	uc002uup.2	.9579
TCGA-A6-5659-01A-01R-1653-07	uc002uuq.2	705.5273
TCGA-A6-5659-01A-01R-1653-07	uc002uur.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uus.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uut.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uuu.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uuv.3	32.7665
TCGA-A6-5659-01A-01R-1653-07	uc002uux.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc002uuy.1	847.1118
TCGA-A6-5659-01A-01R-1653-07	uc002uuz.1	1090.296
TCGA-A6-5659-01A-01R-1653-07	uc002uva.1	303.3337
TCGA-A6-5659-01A-01R-1653-07	uc002uvb.1	9.1771
TCGA-A6-5659-01A-01R-1653-07	uc002uvd.1	105.5705
TCGA-A6-5659-01A-01R-1653-07	uc002uve.1	4.1144
TCGA-A6-5659-01A-01R-1653-07	uc002uvf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uvg.2	22.0328
TCGA-A6-5659-01A-01R-1653-07	uc002uvi.3	63.7944
TCGA-A6-5659-01A-01R-1653-07	uc002uvj.3	164.3021
TCGA-A6-5659-01A-01R-1653-07	uc002uvk.3	18.474
TCGA-A6-5659-01A-01R-1653-07	uc002uvl.2	5.4603
TCGA-A6-5659-01A-01R-1653-07	uc002uvm.2	524.3845
TCGA-A6-5659-01A-01R-1653-07	uc002uvn.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uvo.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uvp.3	906.696
TCGA-A6-5659-01A-01R-1653-07	uc002uvq.3	1727.2727
TCGA-A6-5659-01A-01R-1653-07	uc002uvr.3	179.2365
TCGA-A6-5659-01A-01R-1653-07	uc002uvs.2	98.2805
TCGA-A6-5659-01A-01R-1653-07	uc002uvt.2	300.2107
TCGA-A6-5659-01A-01R-1653-07	uc002uvu.1	4.8041
TCGA-A6-5659-01A-01R-1653-07	uc002uvv.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uvw.2	362.1324
TCGA-A6-5659-01A-01R-1653-07	uc002uvx.2	3.008
TCGA-A6-5659-01A-01R-1653-07	uc002uvy.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc002uvz.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uwa.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uwb.1	26.3292
TCGA-A6-5659-01A-01R-1653-07	uc002uwc.2	5193.4572
TCGA-A6-5659-01A-01R-1653-07	uc002uwd.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uwe.2	1166.4384
TCGA-A6-5659-01A-01R-1653-07	uc002uwf.2	100.7951
TCGA-A6-5659-01A-01R-1653-07	uc002uwg.2	131.2722
TCGA-A6-5659-01A-01R-1653-07	uc002uwh.2	265.8396
TCGA-A6-5659-01A-01R-1653-07	uc002uwi.2	49.157
TCGA-A6-5659-01A-01R-1653-07	uc002uwj.2	57.4145
TCGA-A6-5659-01A-01R-1653-07	uc002uwk.2	15.0733
TCGA-A6-5659-01A-01R-1653-07	uc002uwl.2	40.205
TCGA-A6-5659-01A-01R-1653-07	uc002uwm.2	389.6733
TCGA-A6-5659-01A-01R-1653-07	uc002uwn.2	111.9935
TCGA-A6-5659-01A-01R-1653-07	uc002uwo.2	27.5697
TCGA-A6-5659-01A-01R-1653-07	uc002uwp.2	117.9328
TCGA-A6-5659-01A-01R-1653-07	uc002uwq.2	8.5784
TCGA-A6-5659-01A-01R-1653-07	uc002uwr.2	800.9532
TCGA-A6-5659-01A-01R-1653-07	uc002uws.3	61.1888
TCGA-A6-5659-01A-01R-1653-07	uc002uwu.2	8.6598
TCGA-A6-5659-01A-01R-1653-07	uc002uwv.2	256.787
TCGA-A6-5659-01A-01R-1653-07	uc002uww.1	1.9398
TCGA-A6-5659-01A-01R-1653-07	uc002uwx.3	1036.0188
TCGA-A6-5659-01A-01R-1653-07	uc002uwy.2	252.9361
TCGA-A6-5659-01A-01R-1653-07	uc002uwz.2	128.8294
TCGA-A6-5659-01A-01R-1653-07	uc002uxa.3	4.7993
TCGA-A6-5659-01A-01R-1653-07	uc002uxb.3	251.868
TCGA-A6-5659-01A-01R-1653-07	uc002uxc.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxd.3	106.3033
TCGA-A6-5659-01A-01R-1653-07	uc002uxe.2	60.9302
TCGA-A6-5659-01A-01R-1653-07	uc002uxf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxg.2	12.4677
TCGA-A6-5659-01A-01R-1653-07	uc002uxh.1	.479
TCGA-A6-5659-01A-01R-1653-07	uc002uxi.1	5.6423
TCGA-A6-5659-01A-01R-1653-07	uc002uxj.1	265.3798
TCGA-A6-5659-01A-01R-1653-07	uc002uxk.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxl.1	12.3623
TCGA-A6-5659-01A-01R-1653-07	uc002uxm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxn.2	132.3067
TCGA-A6-5659-01A-01R-1653-07	uc002uxo.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxp.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxq.1	220.0498
TCGA-A6-5659-01A-01R-1653-07	uc002uxr.1	198.9798
TCGA-A6-5659-01A-01R-1653-07	uc002uxs.1	3.554
TCGA-A6-5659-01A-01R-1653-07	uc002uxt.1	197.3273
TCGA-A6-5659-01A-01R-1653-07	uc002uxu.1	37.6712
TCGA-A6-5659-01A-01R-1653-07	uc002uxv.1	37.4749
TCGA-A6-5659-01A-01R-1653-07	uc002uxw.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxx.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uxy.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uya.3	1.9159
TCGA-A6-5659-01A-01R-1653-07	uc002uyb.3	1141.8718
TCGA-A6-5659-01A-01R-1653-07	uc002uyc.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyd.3	615.9594
TCGA-A6-5659-01A-01R-1653-07	uc002uye.2	.9053
TCGA-A6-5659-01A-01R-1653-07	uc002uyf.2	2.4476
TCGA-A6-5659-01A-01R-1653-07	uc002uyg.1	112.9323
TCGA-A6-5659-01A-01R-1653-07	uc002uyh.1	171.822
TCGA-A6-5659-01A-01R-1653-07	uc002uyi.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyj.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyk.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyl.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uym.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyo.2	239.8649
TCGA-A6-5659-01A-01R-1653-07	uc002uyp.3	19.1781
TCGA-A6-5659-01A-01R-1653-07	uc002uyq.2	26.3196
TCGA-A6-5659-01A-01R-1653-07	uc002uyr.2	72.8805
TCGA-A6-5659-01A-01R-1653-07	uc002uys.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyt.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyu.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uyw.1	349.6503
TCGA-A6-5659-01A-01R-1653-07	uc002uyy.1	5.2687
TCGA-A6-5659-01A-01R-1653-07	uc002uyz.1	453.1325
TCGA-A6-5659-01A-01R-1653-07	uc002uza.1	2164.4554
TCGA-A6-5659-01A-01R-1653-07	uc002uzb.2	2656.3081
TCGA-A6-5659-01A-01R-1653-07	uc002uzc.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uzd.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uze.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uzf.3	1977.8954
TCGA-A6-5659-01A-01R-1653-07	uc002uzh.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uzi.1	40.2337
TCGA-A6-5659-01A-01R-1653-07	uc002uzj.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uzk.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002uzl.2	1049.909
TCGA-A6-5659-01A-01R-1653-07	uc002uzm.2	4.215
TCGA-A6-5659-01A-01R-1653-07	uc002uzn.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002uzo.2	120.0259
TCGA-A6-5659-01A-01R-1653-07	uc002uzp.2	3.645
TCGA-A6-5659-01A-01R-1653-07	uc002uzq.3	2.0979
TCGA-A6-5659-01A-01R-1653-07	uc002uzs.3	38.7633
TCGA-A6-5659-01A-01R-1653-07	uc002uzt.3	26.88
TCGA-A6-5659-01A-01R-1653-07	uc002uzu.2	1.2836
TCGA-A6-5659-01A-01R-1653-07	uc002uzv.3	330.8123
TCGA-A6-5659-01A-01R-1653-07	uc002uzw.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002uzx.3	35.5302
TCGA-A6-5659-01A-01R-1653-07	uc002uzy.3	45.0953
TCGA-A6-5659-01A-01R-1653-07	uc002uzz.2	495.6318
TCGA-A6-5659-01A-01R-1653-07	uc002vaa.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vab.2	96.6999
TCGA-A6-5659-01A-01R-1653-07	uc002vac.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vad.2	746.7813
TCGA-A6-5659-01A-01R-1653-07	uc002vae.2	1.3747
TCGA-A6-5659-01A-01R-1653-07	uc002vaf.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vag.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vah.3	14.8577
TCGA-A6-5659-01A-01R-1653-07	uc002vaj.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002vak.1	18.201
TCGA-A6-5659-01A-01R-1653-07	uc002val.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vam.2	15.7151
TCGA-A6-5659-01A-01R-1653-07	uc002vao.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vap.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vaq.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002var.1	103.9372
TCGA-A6-5659-01A-01R-1653-07	uc002vat.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vau.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vav.2	68.9817
TCGA-A6-5659-01A-01R-1653-07	uc002vaw.2	62.4102
TCGA-A6-5659-01A-01R-1653-07	uc002vax.2	359.8812
TCGA-A6-5659-01A-01R-1653-07	uc002vay.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vaz.3	493.5339
TCGA-A6-5659-01A-01R-1653-07	uc002vbb.2	80.7549
TCGA-A6-5659-01A-01R-1653-07	uc002vbc.1	235.1758
TCGA-A6-5659-01A-01R-1653-07	uc002vbd.1	45.5024
TCGA-A6-5659-01A-01R-1653-07	uc002vbe.2	1672.5979
TCGA-A6-5659-01A-01R-1653-07	uc002vbf.1	6505.6854
TCGA-A6-5659-01A-01R-1653-07	uc002vbg.1	271.4101
TCGA-A6-5659-01A-01R-1653-07	uc002vbh.1	795.4689
TCGA-A6-5659-01A-01R-1653-07	uc002vbi.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vbj.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vbl.3	0
TCGA-A6-5659-01A-01R-1653-07	uc002vbm.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vbn.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vbp.2	28.2594
TCGA-A6-5659-01A-01R-1653-07	uc002vbq.2	22.9907
TCGA-A6-5659-01A-01R-1653-07	uc002vbr.1	0
TCGA-A6-5659-01A-01R-1653-07	uc002vbs.2	0
TCGA-A6-5659-01A-01R-1653-07	uc002vbt.2	.7328
TCGA-A6-5659-01A-01R-1653-07	uc002vbu.2	717.0658
TCGA-A6-5659-01A-01R-1653-07	uc002vbv.2	600.9532
